userID,songID,rating
141,89,1
1272,89,1.301029996
69,89,1.301029996
1436,89,1
1300,89,1.477121255
564,89,1
1234,89,1.301029996
82,89,1.477121255
213,89,1.301029996
637,89,1
303,89,1.477121255
555,89,1.301029996
1274,89,1.301029996
2230,89,1.301029996
84,89,1.301029996
189,89,1
964,89,1.301029996
96,89,1.301029996
350,89,1
231,89,1.477121255
1094,89,1.301029996
1073,89,1.301029996
2400,89,1
482,89,1
1422,89,1
2034,89,1.602059991
310,89,1
879,89,1
877,89,1
1868,89,1
1183,89,1.301029996
1527,89,1
2127,89,1
1439,89,1
112,89,1
1202,89,1
911,89,1.301029996
2048,89,1.301029996
2401,89,1
1410,89,1
1946,89,1.477121255
267,89,1
2141,89,1.301029996
494,89,1.602059991
1861,89,1.301029996
1251,89,1.301029996
362,89,1
1054,89,1
1156,89,1
1229,89,1
1669,89,1
1027,89,1.301029996
1151,89,1.301029996
2020,89,1
805,89,1
1545,89,1.301029996
1644,89,1
734,89,1
2276,89,1.301029996
2412,89,1.301029996
1022,89,1
742,89,1
1475,89,1
2177,89,1
2194,89,1.301029996
223,89,1
59,89,1
1702,89,1
2333,89,1.301029996
1163,89,1.301029996
1824,89,1
2043,89,1
2287,89,1
2397,89,1
257,89,1
1654,89,1
2058,89,1
1642,89,1.301029996
218,89,1.602059991
542,89,1
1668,89,1.602059991
1328,89,1
1359,89,1
150,89,1
246,89,1
1194,89,1.301029996
1352,89,1
1950,89,1
1667,89,1.477121255
960,89,1
125,89,1
1137,89,1
1412,89,1
1434,89,1
1021,89,1.301029996
1671,89,1
1072,89,1
953,89,1
1662,89,1.301029996
404,89,1.301029996
690,89,1
2392,89,1
2074,89,1.301029996
885,89,1
476,89,1
1805,89,1.301029996
322,89,1
2090,89,1
993,89,1.301029996
490,89,1
2153,89,1
1756,89,1
504,89,1
944,89,1
2274,89,1
786,89,1
857,89,1
2156,89,1
781,89,1.301029996
1261,89,1.477121255
1487,89,1.301029996
540,89,1
807,89,1
1959,89,1
2195,89,1
455,89,1.602059991
1982,89,1
266,89,1
603,89,1.301029996
1336,89,1
908,89,1.301029996
2038,89,1.301029996
1433,89,1
167,89,1
1039,89,1.477121255
1116,89,1.477121255
508,89,1.301029996
278,89,1
217,89,1.477121255
2092,89,1
2147,89,1
858,89,1
522,89,1
2143,89,1.602059991
1674,89,1
1817,89,1
1957,89,1
900,89,1
226,89,1
1314,89,1.301029996
873,89,1
2260,89,1
1098,89,1
1492,89,1.903089987
2399,89,1
2261,89,1
623,89,1.477121255
7,89,1.301029996
906,89,1
1901,89,1.477121255
2162,89,1
467,89,1.477121255
1539,89,1
1692,89,1
485,89,1
2062,89,1
569,89,1.301029996
352,89,1
735,89,1
379,89,1
46,89,1.301029996
1840,89,1
283,89,1
2139,89,1.301029996
74,89,1
2124,89,1
1213,89,1.477121255
1200,89,1
987,89,1
712,89,1.477121255
640,89,1
708,89,1.301029996
1854,89,1
769,89,1
81,89,1
438,89,1
1304,89,1
1254,89,1.301029996
505,89,1.301029996
1220,89,1
1001,89,1
1732,89,1
811,89,1
1546,89,1
466,89,1.301029996
793,89,1.301029996
383,89,1
1011,89,1
1537,89,1.301029996
309,89,1
349,89,1
932,89,1.477121255
1613,89,1
624,89,1
1091,89,1.602059991
820,89,1.301029996
299,89,1
594,89,1
2376,89,1
717,89,1.698970004
332,89,1
1911,89,1
1258,89,1.301029996
2014,89,1
1409,89,1
1653,89,1.477121255
1419,89,1
1053,89,1
372,89,1.698970004
1554,89,1.301029996
2178,89,1
1767,89,1.698970004
1661,89,1.301029996
720,89,1.698970004
552,89,1
1535,89,1
871,89,1.301029996
568,89,1
1749,89,1
1737,89,1
338,89,1.301029996
242,89,1
489,89,1
767,89,1.301029996
181,89,1
1811,89,1.954242509
1627,89,1
2112,89,1
1215,89,1.477121255
677,89,1
428,89,1.301029996
867,89,1
730,89,1
1096,89,1
72,89,1.301029996
2221,89,1.301029996
2273,89,1
2362,89,1.301029996
651,89,1.301029996
1449,89,1
337,89,1
190,89,1.477121255
2137,89,1.301029996
475,89,1
778,89,1.301029996
1747,89,1
963,89,1.301029996
1459,89,1
421,89,1
1664,89,1
2002,89,1
2208,89,1
8,89,1
1498,89,1
2169,89,1.301029996
43,89,1
884,89,1
10,89,1
835,89,1.477121255
1526,89,1.301029996
55,89,1
2343,89,1
612,89,1.301029996
826,89,1.301029996
1288,89,1.301029996
727,89,1.477121255
1724,89,1.301029996
1757,89,1
1128,89,1
1141,89,1.301029996
1826,89,1
528,89,1
765,89,1
905,89,1
2214,89,1
204,89,1.477121255
2394,89,1
689,89,1
621,89,1.477121255
1007,89,1
631,89,1
578,89,1.477121255
1983,89,1
243,89,1.301029996
1748,89,1.301029996
1576,89,1.602059991
1223,89,1
2335,89,1.301029996
733,89,1
453,89,1
2326,89,1.301029996
1559,89,1.477121255
2265,89,1
1480,89,1.477121255
259,89,1.301029996
1591,89,1.477121255
928,89,1.301029996
1673,89,1.301029996
756,89,1.698970004
45,89,1
1488,89,1.301029996
1227,89,1.301029996
1088,89,1
371,89,1
590,89,1.301029996
1075,89,1
1065,89,1.477121255
64,89,1
2031,89,1
1787,89,1
170,89,1.301029996
293,89,1
60,89,1.477121255
667,89,1
1619,89,1
1445,89,1.602059991
260,89,1.77815125
2087,89,1
1795,89,1.301029996
1751,89,1
1033,89,1
158,89,1.301029996
1026,89,1
927,89,1
2319,89,1
848,89,1
1041,89,1.477121255
252,89,1
153,89,1.301029996
2134,89,1
2071,89,1
207,89,1
874,89,1.903089987
1755,89,1.477121255
532,89,1
2180,89,1
1100,89,1
2406,89,1.301029996
136,89,1.477121255
738,89,1
2030,89,1.301029996
2254,89,1
197,89,1.477121255
1327,89,1.301029996
1346,89,2.041392685
1209,89,1.301029996
1978,89,1
1122,89,1
2375,89,1
233,89,1.477121255
1038,89,1.602059991
2237,89,1.301029996
2220,89,1
520,89,1.301029996
1452,89,1.477121255
1820,89,1.698970004
2344,89,1.602059991
1790,89,1
2385,89,1.301029996
1951,89,1
521,89,1.301029996
2144,89,1
1219,89,1
2075,89,1
318,89,1
1446,89,1
740,89,1
511,89,1.301029996
1944,89,1.301029996
1180,89,1.301029996
971,89,1.477121255
1704,89,1.477121255
937,89,1.301029996
760,89,1
1947,89,1.301029996
2126,89,1.301029996
1127,534,1
2301,534,1
1459,534,1
1389,534,1
2269,534,1
1296,534,1
877,534,1
315,534,1
243,534,1
2412,534,1
1275,534,1
1624,534,1
1301,534,1.301029996
1755,534,1
790,534,1.477121255
934,534,1
1864,534,1
1107,534,1
420,534,1
103,534,1.301029996
926,534,1
791,534,1
2205,534,1.301029996
2323,534,1.477121255
1343,534,1
702,534,1
1255,534,1
1378,534,1
2390,534,1
1921,534,1
1754,534,1
364,534,1.477121255
1494,534,1
1342,534,1
803,534,1
1394,534,1.477121255
2036,534,1
1953,534,1
1321,534,1
980,534,1
1417,534,1
985,534,1.301029996
1677,534,1
1865,534,1
278,534,1
603,534,1
1939,534,1.301029996
144,534,1
728,534,1
1010,534,1.301029996
753,534,1
1584,534,1
1571,534,1.477121255
2218,534,1
848,534,1
1016,534,1
1026,534,1
568,534,1
426,534,1
643,534,1
146,534,1
1096,534,1
2149,534,1.301029996
291,534,1
1647,534,1.477121255
1436,534,1
2335,534,1
68,534,1.301029996
2307,534,1.301029996
211,534,1
1789,534,1
53,534,1
555,534,1
1364,534,1.477121255
2182,534,1
2322,534,1
190,534,1
1373,534,1
2097,534,1
1435,534,1
1519,534,1
1855,534,1.301029996
1274,534,1.301029996
516,534,1.301029996
1613,534,1
1889,534,1
749,534,1
889,534,1
732,534,1
1019,534,1
965,534,1
42,534,1
1565,534,1
1952,534,1
1761,534,1
1300,534,1
886,534,1
91,534,1
1305,534,1.301029996
299,534,1
1686,534,1
445,534,1
2327,534,1
711,534,1.301029996
2214,534,1
457,534,1
1070,534,1
2031,534,1
539,534,1
2018,534,1
1446,534,1
1350,534,1
1878,534,1
500,534,1.301029996
1585,534,1
1805,534,1
494,534,1
551,534,1
1710,534,1
577,534,1.301029996
623,534,1
1341,534,1.301029996
304,534,1
1665,534,1.301029996
812,534,1.301029996
155,534,1.301029996
44,534,1
251,534,1.602059991
1319,534,1
591,534,1
830,534,1
443,534,1
1635,534,1.301029996
1311,534,1
2249,534,1
1495,534,1
2253,534,1
1173,534,1
372,534,1
1915,534,1
1009,534,1
197,534,1.301029996
802,534,1
1061,534,1
919,534,1.301029996
487,534,1
622,534,1
217,534,1
1314,534,1
111,534,1
1942,534,1
1518,534,1
614,534,1
1073,534,1.301029996
1797,534,1
235,534,1
763,534,1
226,534,1
172,534,1
957,534,1
2154,534,1
1682,534,1.477121255
13,534,1
501,534,1.301029996
237,534,1
2167,534,1
674,534,1.602059991
129,534,1.301029996
983,534,1
1116,534,1
647,534,1.301029996
1277,534,1.477121255
1388,534,1.301029996
341,534,1
128,534,1
1022,534,1
1098,534,1
2013,534,1
1631,534,1
1078,534,1
455,534,1.698970004
125,534,1
2177,534,1
1267,534,1
1254,534,1
992,534,1
1057,534,1.903089987
1434,534,1
489,534,1
607,534,1
168,534,2.447158031
2067,534,1
1819,534,1
478,534,1
1796,534,1
2321,534,1.301029996
1293,534,1
1120,534,1
1854,534,1
64,534,1
2124,534,1
2237,534,1
275,534,1.301029996
159,534,1
2421,534,1
2153,534,1
2265,534,1.77815125
1634,534,1
1097,534,1.477121255
2025,534,1.301029996
1721,534,1
1816,534,1.301029996
247,534,1
640,534,1
1485,534,1.477121255
2219,534,1
1438,534,1
2334,534,1
1000,534,1
1359,534,1
287,534,1.301029996
1215,534,1
1896,534,1
2268,534,1
2389,534,1
2349,534,1
2287,534,1
1727,534,1
2158,534,1.301029996
2264,534,1.477121255
352,534,1
967,534,1
858,534,1
1145,534,1.698970004
1371,534,1.301029996
1818,534,1
368,534,1
1948,534,1
2288,534,1
2088,534,1
1185,534,1
1469,534,1.301029996
2011,534,1.301029996
323,534,1.477121255
1524,534,1.477121255
2227,534,1
1072,534,1
2380,534,1
25,534,1.301029996
20,534,1.301029996
558,534,1.477121255
1060,534,1
244,534,1
302,534,1.301029996
1139,534,1.301029996
814,534,1
1007,534,1.301029996
225,534,1
1122,534,1
1245,534,1.301029996
750,534,1
1499,534,1
575,534,1
1025,534,1
880,534,1
952,534,1
931,534,1
1735,534,1.301029996
820,534,1
981,534,1
1503,534,1.301029996
162,534,1
2007,534,1
1563,534,1
631,534,1
1119,534,1
17,534,1.301029996
1617,534,1
756,534,1.477121255
2251,534,1
1866,534,1
1496,534,1
987,534,1
2014,534,1
846,534,1
2117,534,1.477121255
632,534,1.477121255
161,534,1
1801,534,1.301029996
1792,534,1.301029996
1652,534,1
519,534,1.301029996
109,534,1.301029996
1775,534,1
145,534,1
310,534,1
2262,534,1.477121255
1316,534,1.301029996
1873,534,1.301029996
512,534,1
2159,534,1
2032,534,1.301029996
2030,534,1
1734,534,1
786,534,1.602059991
1395,534,1
1205,534,1.301029996
850,534,1
384,534,1.954242509
2034,534,1
1594,534,1
2049,534,1
587,534,1
1382,534,1.698970004
948,534,1.301029996
1348,534,1.301029996
1954,534,1.301029996
2313,534,1.477121255
329,534,2.146128036
432,534,1.698970004
1114,534,1
1936,534,1
840,534,1
2358,534,1
203,534,1.301029996
545,534,1.301029996
520,534,1
1082,534,1.301029996
636,534,1
1923,534,1.301029996
1848,534,1
1587,534,1.602059991
483,534,1
8,534,1.301029996
414,534,1
69,534,1.301029996
974,534,1
2033,534,1
1094,534,1
1397,534,1
971,534,1
2027,534,1
1629,534,1
720,534,1
1020,534,1.301029996
1596,534,1
898,534,1.301029996
1483,534,1.301029996
1980,534,1
2119,534,1
469,534,1
1143,534,1
260,534,1
87,534,1.477121255
1170,534,1
1163,534,1
1433,534,1
1295,534,1
1396,534,1
1675,534,1
2384,534,1.301029996
1973,534,1
1049,534,1.301029996
376,534,1
1668,534,1
397,534,1
371,534,1
975,534,1
327,534,1
2050,534,1.301029996
1650,534,1.477121255
2174,534,1
566,534,1.301029996
2215,534,1.602059991
1800,534,1
261,534,1
1232,534,1
12,534,1.602059991
31,534,1
1065,534,1.301029996
1134,534,1
2382,534,1
1018,534,1
1504,534,1
1746,534,1.84509804
1858,534,1
1269,534,1
923,534,1
185,534,1
2115,534,1
1197,534,2.113943352
1511,534,1
2100,534,1.477121255
163,534,1
1210,534,1
195,534,1
479,534,1
429,534,1
1827,534,1
495,534,1
120,534,1
481,534,1
1126,534,1
292,534,1
453,534,1.301029996
1747,534,1
1808,534,1.301029996
214,534,1
40,534,1
2209,534,1
525,534,1.301029996
2021,534,1
1450,534,1
648,534,1
1238,534,1
1050,534,1
1757,534,1
1376,534,1
464,534,1
332,534,1
1553,534,1
2093,534,1.301029996
1638,534,1
800,534,1
192,534,1
2133,534,1
1924,534,1.477121255
1597,534,1
744,534,1.301029996
2196,534,1
2346,534,1
513,534,1
665,534,1
715,534,1
2342,534,1
1055,534,1.602059991
680,534,1
198,534,1
2145,534,1
1900,534,1
2207,534,1
430,534,1.602059991
1945,534,1
2166,534,1.602059991
157,534,1.301029996
1520,534,1
634,534,1
782,534,1
670,534,1
1213,534,1
35,534,1
1662,534,1
2137,534,1
1151,534,1
2002,534,1
1703,534,1.301029996
1820,534,1
280,534,1
1598,534,1
663,534,1
1427,534,1
2052,534,1
2141,534,1.477121255
528,534,1.301029996
1329,534,1
1674,534,1
75,534,1
2408,534,1
1947,534,1
2099,534,1.301029996
462,534,1.301029996
134,534,1
999,534,1
167,534,1.301029996
1257,534,1
344,534,1
1346,534,2.301029996
1523,534,1.301029996
136,534,1.301029996
2086,534,1.301029996
2004,534,1
301,534,1
493,534,1.301029996
1533,534,1
1366,534,1.301029996
106,534,1
2277,534,1
1312,534,1
1646,534,1
2132,534,1.301029996
488,534,1
158,534,1.301029996
758,534,1
1024,534,1
1893,534,1.602059991
2273,534,1
662,534,1.301029996
403,534,1
1074,534,1
1660,534,1.301029996
1781,534,1
472,357,1.477121255
1728,357,1.602059991
2099,357,1
1454,357,1
1123,357,1
1650,357,1.301029996
197,357,1
1574,357,1
2209,357,1
462,357,1
2012,357,1
2061,357,1
2140,357,1
209,357,1.301029996
344,357,2.079181246
1255,357,1
324,357,1
1174,357,1
403,357,1
239,357,1
1814,357,1
750,357,1
1206,357,1.301029996
1368,357,1
539,357,1
1318,357,1
268,357,1.301029996
1423,357,1
814,357,1
1905,357,1
2218,357,1
1731,357,1
2277,357,1
2211,357,1
1057,357,1.301029996
1956,357,1
2067,357,1.301029996
977,357,1
1775,357,1.301029996
1077,357,1.301029996
1343,357,1
563,357,1
195,357,1
740,357,1.602059991
1297,357,1
1818,357,1.477121255
409,357,1
2011,357,1
609,357,1.301029996
347,357,1
1726,357,1
2269,357,1
1371,357,1
109,357,1
493,357,1
1285,357,1
1900,357,1
145,357,1
2227,357,1
1560,357,1.954242509
191,357,1.301029996
636,357,1.301029996
389,357,1.301029996
831,357,1
2101,357,1
1735,357,1
2408,357,1
70,357,1
588,357,1
1024,357,1
1666,357,1
2214,357,1
447,357,1
1461,357,1
182,357,1
2219,357,1
2168,357,1
711,357,1
986,357,1
2156,357,1
1388,357,1
348,357,1
899,357,1
2318,357,1
1267,357,1
1813,357,1.301029996
1205,357,1
2071,357,1
829,357,1
159,357,1
622,357,1
1796,357,1
315,357,1
1529,357,1
1638,357,1
543,357,1
702,357,1.301029996
1402,357,1
1035,357,1
611,357,1
2358,357,1
500,357,1.301029996
2050,357,1
1743,357,1
147,357,1
1734,357,1.301029996
1980,357,1
12,357,1
729,357,1
1629,357,1
1645,357,1.301029996
1470,357,1
501,357,1
1655,357,1
1646,357,1.301029996
1118,357,1
2052,357,1
677,357,1.301029996
1508,357,1
1868,357,1
146,357,1
1873,357,1
995,357,1.301029996
1025,357,1
1472,357,1
22,357,1
1149,357,1
75,357,1.301029996
163,357,1
69,357,1
674,357,1.301029996
1023,357,1
15,357,1
2215,357,1.301029996
1055,357,1.477121255
981,357,1
2170,357,1
984,357,1
1513,357,1
2041,357,1
2288,357,1
429,357,1
830,357,1.301029996
2093,357,1
1727,357,1.301029996
1587,357,1
367,357,1
2155,357,1
1471,357,1
412,357,1.301029996
1945,357,1
211,357,1
87,357,1
768,357,1.301029996
665,357,1.477121255
1717,357,1
2282,357,1
323,357,1.301029996
1503,357,1
1898,357,1
1960,357,1
558,357,1
731,357,1
898,357,1.301029996
2046,357,1
1060,357,1.301029996
1975,357,1
1507,357,1.301029996
1510,357,1
2149,357,1
975,357,1
1907,357,1
2191,357,1
2205,357,1.301029996
1097,357,1.477121255
1366,357,1
1298,357,1
1179,357,1
161,357,1
1596,357,1
2184,357,1
1867,357,1.477121255
598,357,1
228,357,1
2377,357,1
2301,357,1
1063,357,1.477121255
1530,357,1.477121255
1078,357,1
1962,357,1
468,357,1
600,357,1
1511,357,1.301029996
1617,357,1
2322,357,1
512,357,1.301029996
326,357,1
2240,357,1
484,357,1.477121255
1753,357,1
1801,357,1
2133,357,1.301029996
800,357,1.301029996
1238,357,1
519,357,1
2188,357,1
1050,357,1.602059991
2032,357,1
980,357,1
426,357,1
790,357,1
2193,357,1
2297,357,1
2313,357,1.903089987
457,357,1
13,357,1
1614,357,1.301029996
1062,357,1.301029996
1607,357,1
528,357,1.602059991
1016,357,1
697,357,1
439,357,1
68,357,1.301029996
906,357,1
513,357,1.301029996
1954,357,1.301029996
2323,357,1
1236,357,1
297,357,1
2321,357,1
2014,357,1
2382,357,1
1848,357,1
471,357,1
1019,357,1
265,357,1
1624,357,1
1458,357,1
2383,357,1
1277,357,1.301029996
1018,357,1
1425,357,1
1283,357,1.301029996
1443,357,1
1185,357,1
1483,357,1.602059991
155,357,1.301029996
1611,357,1
1006,357,1
275,357,1.301029996
1284,357,1.301029996
798,357,1.301029996
803,357,1
2384,357,1
1923,357,1
515,357,1
787,357,1
632,357,1
952,357,1.602059991
214,357,1
1772,357,1
1358,357,1.301029996
917,357,1
1777,357,1
310,357,1
2152,357,1
870,357,1
525,357,1.301029996
1170,357,1
477,357,1
1301,357,1
1140,357,1.301029996
1312,357,1
333,357,1
545,357,1
320,357,1
810,357,1
1397,357,1
1020,357,1.477121255
1378,357,1
648,357,1
1971,357,1
430,357,1.477121255
2015,357,1
2183,357,1
842,357,1
1677,357,1.301029996
302,357,1
1245,357,1
1148,579,1
220,579,1.301029996
200,579,1.698970004
114,579,1.301029996
2174,579,1
1208,579,1
256,579,1.301029996
909,579,1.477121255
235,579,1.301029996
205,579,1
473,579,1.477121255
1639,579,1
548,579,1
35,579,1.77815125
1407,579,1.602059991
444,579,1.301029996
1783,579,1
442,579,1.698970004
381,579,1.602059991
251,579,1
818,579,2
399,579,1.477121255
189,579,1.698970004
403,579,1
1702,579,1
1799,579,1.301029996
1121,579,1
1090,579,1
1719,579,1
180,579,1
2059,579,1.301029996
596,579,1
1124,579,1
29,579,1
2197,579,1
1577,579,1
429,579,1.301029996
1955,579,1.477121255
957,579,1
1109,579,1
1750,579,1
1413,579,1
2217,579,1
1593,579,1.477121255
670,579,1.301029996
2192,579,1.84509804
2395,579,1
413,579,1
1401,579,1.301029996
758,579,1
1905,579,1
1403,579,1
56,579,1.301029996
2360,579,1
1428,579,1.301029996
1136,579,1.602059991
2125,579,1.477121255
300,579,1.602059991
675,579,1
441,579,1.301029996
1776,579,1
875,579,2
664,579,1.602059991
672,579,1.301029996
1838,579,1.477121255
460,579,1.903089987
279,579,1
342,579,1
1973,579,1
227,579,1.301029996
2171,579,1.301029996
1508,579,1
1540,579,1
1572,579,1.301029996
2155,579,1
1379,579,1.602059991
102,579,1.954242509
419,579,1
126,579,1
424,579,1
921,579,1.301029996
1241,579,1.301029996
1226,579,1
1849,579,1.301029996
809,579,1.301029996
2232,579,1.602059991
1958,579,1
1370,579,1.301029996
175,579,1
1181,579,1.602059991
119,579,1
97,579,1.301029996
2142,579,1
410,579,1
2041,579,1
574,579,1
1894,579,1.301029996
1179,579,1
1934,579,1
585,579,1
2315,579,1
274,579,1.301029996
1345,579,1
1363,579,1.301029996
365,579,1
1182,579,1.301029996
214,579,1
298,579,1
390,579,1.477121255
538,579,1
130,751,1.301029996
375,751,1.301029996
1676,751,1.477121255
458,751,1
1370,751,1.602059991
329,751,1
541,751,1
2200,751,1.84509804
527,751,1.301029996
1115,751,1.77815125
1909,751,1
215,751,1.477121255
904,751,1.77815125
30,751,1.301029996
1619,751,1
1871,751,1.301029996
2311,751,1
1325,751,1.301029996
1642,751,1.301029996
296,751,1
509,751,1
1333,751,1
496,751,1.301029996
851,751,1.301029996
437,751,1
1000,751,1.301029996
497,751,1
2232,751,1.77815125
1760,751,1.84509804
1294,751,1
175,751,1.301029996
1122,751,1
903,751,1.301029996
1876,751,1.84509804
1852,751,1.301029996
1456,751,1.477121255
1780,751,1
534,751,1
1165,751,1.477121255
2150,751,1.301029996
1486,751,1.477121255
2330,751,1.301029996
1260,751,1.301029996
2272,751,1
1693,751,1.77815125
1636,751,1.477121255
1547,751,1.301029996
856,751,1
2163,751,1
2015,751,1.602059991
2204,751,1
1160,751,1.301029996
1906,751,1
1197,751,1.301029996
661,751,1.698970004
1961,751,1.301029996
1656,751,1.477121255
1605,751,1
1056,751,2.113943352
945,751,1.84509804
400,751,1.602059991
1530,751,1.301029996
1866,751,1
444,751,1.477121255
1938,751,1.301029996
1010,751,1
1818,751,1.301029996
390,751,1.301029996
1154,751,1
1379,751,1.602059991
202,751,1.77815125
436,751,1.477121255
27,751,1.477121255
956,751,1.301029996
1374,751,1
119,751,1.301029996
1902,751,1.477121255
18,751,1.477121255
631,751,1.301029996
416,751,1.477121255
2388,751,1.301029996
285,751,1.602059991
2081,751,1.602059991
1493,751,1.477121255
325,751,1
435,751,1.698970004
977,751,1
849,751,1.477121255
1386,751,1.301029996
58,751,1.301029996
515,751,1
998,751,1.903089987
1532,751,1.301029996
1501,295,1.301029996
167,295,1
2126,295,1.477121255
931,295,1
434,295,1
1622,295,1
213,295,1.698970004
158,295,1.301029996
2312,295,1
1997,295,1
1589,295,1
1093,295,1
136,295,1
578,295,1
1890,295,1
531,295,1
2392,295,1
2030,295,1
2032,295,1
292,295,1.301029996
2152,295,1
767,295,1.301029996
1767,295,1.477121255
2385,295,1
2196,295,1
290,295,1
1619,295,1
765,295,1
1297,295,1
38,295,1.477121255
1827,295,1
1732,295,1
1539,295,1
1327,295,1
1855,295,1
727,295,1.301029996
1710,295,1.301029996
2182,295,1
2034,295,1
1041,295,1.301029996
720,295,1
1936,295,1.477121255
1022,295,1
2236,295,1
112,295,1.301029996
758,295,1.301029996
8,295,1
483,295,1
349,295,1
1947,295,1.698970004
624,295,1.301029996
1046,295,1
37,295,1.301029996
1141,295,1
1664,295,1
835,295,1.301029996
39,295,1.477121255
1213,295,1.301029996
1576,295,1
223,295,1.301029996
2146,295,1
2143,295,1
1749,295,1
708,295,1
1251,295,1.477121255
867,295,1
522,295,1.477121255
1642,295,1
405,295,1
1419,295,1.301029996
404,295,1.477121255
2188,295,1
717,295,1.301029996
1668,295,1.602059991
64,295,1.477121255
2260,295,1
811,295,1
263,295,1.301029996
1824,295,1
1418,295,1.602059991
2265,295,1
1817,295,1
2237,295,1
1755,295,1
2105,295,1
634,295,1
365,295,1.301029996
2153,295,1.301029996
924,295,1
887,295,1
1054,295,1
197,295,1.602059991
1966,295,1
2141,295,1
311,295,1.301029996
857,295,1.477121255
712,295,1
2380,295,1.602059991
372,295,1.477121255
1068,295,1.301029996
1674,295,1.602059991
640,295,1
603,295,1.301029996
1721,295,1
2106,295,1
1901,295,1.301029996
2326,295,1
1591,295,1.301029996
1946,295,1
1778,295,1.477121255
1412,295,1.77815125
961,295,1
1114,295,1.477121255
1466,295,1
807,295,1.477121255
1274,295,1
1095,295,1
1310,295,1.301029996
885,295,1
789,295,1.301029996
2248,295,1.477121255
1189,295,1.77815125
971,295,1
1009,295,1
1744,295,1
715,295,1
916,295,1.301029996
2328,295,1.301029996
1868,295,1
1598,295,1
2347,295,1.301029996
1756,295,1
2064,295,1
667,295,1
1195,295,1.301029996
1621,295,1.602059991
763,295,1
2406,295,1
1396,295,1.301029996
1463,295,1.698970004
150,295,1.301029996
133,295,1
46,295,1.301029996
1218,295,1.477121255
348,295,1
1861,295,1.301029996
2225,295,1.301029996
1535,295,1
1137,295,1.301029996
2291,295,1
487,295,1
435,295,1.301029996
481,295,1.301029996
1329,295,1
529,295,1.477121255
1334,295,1
383,295,1
1673,295,1
1837,295,1.477121255
74,295,1
1927,295,1
2289,295,1.301029996
100,295,1
2276,295,1.477121255
379,295,1
1825,295,1
1091,295,1.477121255
1714,295,1
1870,295,1.477121255
1602,295,1.301029996
2401,295,1
216,295,1.77815125
527,295,1.301029996
569,295,1
25,295,1
2005,295,1
647,295,1.477121255
370,295,1
2243,295,1
2399,295,1.301029996
82,295,1
283,295,1
1835,295,1
1074,295,1
2011,295,1
1097,295,1
1175,295,1.602059991
2381,295,1.602059991
2033,295,1
953,295,1.301029996
1794,295,1
1254,295,1
1476,295,1
1188,295,1.477121255
96,295,1
2091,295,1.301029996
1506,295,1
172,295,1.301029996
977,295,1
1644,295,1
1124,295,1
105,295,1
1098,295,1
593,295,1.301029996
2058,295,1
352,295,1
1957,295,1.301029996
2397,295,1.301029996
341,295,1
1991,295,1
564,295,1
2069,295,1
2147,295,1
1434,295,1
2341,295,1
1545,295,1.602059991
2062,295,1
677,295,1.301029996
528,295,1.301029996
631,295,1.602059991
960,295,1.477121255
1465,295,1.301029996
310,295,1.602059991
2117,295,1.477121255
1524,295,1.301029996
799,295,1
1234,295,1.477121255
510,295,1
2092,295,1.477121255
7,295,1.477121255
1184,295,1
1653,295,1.602059991
1072,295,1
438,295,1.77815125
1069,295,1.301029996
376,295,1
1889,295,1.301029996
944,295,1
1637,295,1
1757,295,1
989,295,1
1103,295,1
1594,295,1.301029996
1490,295,1
2129,295,1.602059991
16,295,1
2221,295,1.301029996
1666,295,1.301029996
2216,295,1
1359,295,1
2073,295,1
591,295,1
2002,295,1
467,295,1.602059991
520,295,1
572,295,1
2038,295,1
1773,295,1
1654,295,1
81,295,1.301029996
974,295,1
911,295,1
805,295,1.301029996
299,295,1.301029996
1169,295,1
749,295,1
718,295,1
2372,295,1.301029996
623,295,1.301029996
2229,295,1
226,295,1
754,295,1
684,295,1.301029996
690,295,1
1790,295,1
927,295,1.477121255
1194,295,1
1692,295,1
2285,295,1
535,295,1.301029996
1536,295,1.77815125
963,295,1
552,295,1
1667,295,1
1147,295,1
1123,295,1
2014,295,1.477121255
152,295,1
1856,295,1
368,295,1.477121255
1487,295,1
1038,295,1
55,295,1
190,295,1.301029996
1007,295,1
2127,295,1.477121255
482,295,1.301029996
1542,295,1.602059991
2314,295,1
1061,295,1.698970004
95,295,1
1409,295,1
1763,295,1.301029996
338,295,1
489,295,1
1107,295,1
1762,295,1
1720,295,1
2208,295,1
1313,295,1
1494,295,1.477121255
1059,295,1
480,295,1
1004,295,1
1705,295,1
59,295,1
646,295,1
900,295,1
2036,295,1
1272,295,1
908,295,1
826,295,1
33,295,1.301029996
1787,295,1
157,295,1
1541,295,1
494,295,1
1504,295,1.477121255
567,295,1
1352,295,1.477121255
2048,295,1
1964,295,1
476,295,1.301029996
1559,295,1.301029996
2055,295,1
1805,295,1
1995,295,1.602059991
734,295,1
517,295,1
76,295,1.477121255
1488,295,1
1021,295,1.477121255
135,295,1
337,295,1.477121255
540,295,1.301029996
705,295,1
1190,295,1
291,295,1
2335,295,1
2344,295,1
1840,295,1
1233,295,1.301029996
1116,295,1
621,295,1.698970004
987,295,1
332,295,1.301029996
1346,295,2.255272505
1145,295,1.301029996
2177,295,1.301029996
2394,295,1.301029996
11,295,1
932,295,1
104,295,1.477121255
1903,295,1.301029996
2144,295,1
